Employee Id ,Name,department,Position,gender,age,StartDate,ExitDate,EmployeeStatus,EmployeeType,EmployeeClassificationType,Current Employee Rating,EmployeeStatus_1,recruitment_channel,education,Attrition,Active Employees,Age Group,Rating Group
58780,Ryan Anderson,Technology,UX Designer,f,28-01-1900,22-Sep-21,15-May-23,Resigned,Contract,Temporary,2,Resigned,other,Bachelor's,1,0,25-34,Low Performer
58393,Chelsea Bright,Sales & Marketing,Regional Sales Manager,m,07-02-1900,09-Sep-21,10-Feb-23,Resigned,Part-Time,Temporary,2,Resigned,sourcing,Master's & above,1,0,35-44,Low Performer
14669,Sarah Morgan,Technology, Software Engineer,m,27-01-1900,02-Jun-20,25-Jan-22,Resigned,Full-Time,Full-Time,1,Resigned,referred,Bachelor's,1,0,25-34,Low Performer
4208,Debra Yang,Technology,Full Stack Developer,m,05-02-1900,17-Oct-22,26-Mar-23,Resigned,Full-Time,Part-Time,2,Resigned,referred,Master's & above,1,0,35-44,Low Performer
57995,Emily Pugh,Technology,Back-End Developer,m,05-02-1900,01-May-22,25-Sep-22,Resigned,Contract,Full-Time,1,Resigned,other,Bachelor's,1,0,35-44,Low Performer
32169,Melissa Conrad,Sales & Marketing,Customer Relationship Executive,m,09-02-1900,22-Jun-23,10-Jul-23,Resigned,Contract,Full-Time,1,Resigned,sourcing,Bachelor's,1,0,35-44,Low Performer
34371,Zachary Nelson,Technology,Product Manager,m,14-02-1900,26-Aug-21,05-Sep-22,Resigned,Full-Time,Part-Time,2,Resigned,other,Master's & above,1,0,45-54,Low Performer
10992,Gregory Rodriguez,HR,Payroll Manager,f,29-01-1900,24-Feb-19,11-Jun-20,Active,Part-Time,Temporary,4,Active,referred,Bachelor's,0,1,25-34,High Performer
33757,Mrs. Nicole Garrison MD,HR,HR Assistant,m,27-01-1900,28-Aug-21,16-Oct-21,Resigned,Contract,Part-Time,4,Resigned,referred,Bachelor's,1,0,25-34,High Performer
26426,William Cooper,Technology,Full Stack Developer,m,27-01-1900,11-Nov-19,02-Aug-23,Active,Full-Time,Full-Time,4,Active,referred,Bachelor's,0,1,25-34,High Performer
42639,Brian Miller,Sales & Marketing,Marketing Executive,m,09-02-1900,10-Aug-18,04-Nov-19,Resigned,Full-Time,Temporary,4,Resigned,sourcing,Master's & above,1,0,35-44,High Performer
27561,Lauren Jones,Operations, Inventory Controller,f,26-01-1900,05-Apr-21,12-May-23,Resigned,Full-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
26622,Matthew Jackson,Sales & Marketing,Content Marketing Manager,m,09-02-1900,28-Nov-21,04-Feb-22,Resigned,Contract,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
72735,Michelle Evans MD,Sales & Marketing,Customer Relationship Executive,m,06-02-1900,26-May-20,18-Jun-23,Resigned,Part-Time,Part-Time,4,Resigned,sourcing,Master's & above,1,0,35-44,High Performer
5677,Patricia Cook,Technology,Back-End Developer,m,25-01-1900,01-Oct-19,06-Nov-20,Resigned,Full-Time,Temporary,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
65237,Elizabeth Anderson,Sales & Marketing,Digital Marketing Specialist,m,12-02-1900,28-Apr-22,24-May-23,Resigned,Contract,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
68788,Brianna Mathews,Technology,Product Manager,m,02-02-1900,13-Sep-18,17-Sep-21,Resigned,Contract,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
42524,Gail Ali,Sales & Marketing,Marketing Executive,m,26-01-1900,14-Nov-18,28-Oct-19,Resigned,Contract,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
21379,Brandon Harris,Technology,Product Manager,m,26-01-1900,07-Mar-19,31-May-21,Resigned,Full-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
19649,Victoria Krause,Operations,Business Operations Manager,f,29-01-1900,31-Oct-22,08-Jun-23,Resigned,Part-Time,Temporary,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
10761,John Miller,HR,Employee Relations Executive,f,27-02-1900,25-Feb-21,07-Apr-23,Resigned,Full-Time,Full-Time,4,Resigned,sourcing,Master's & above,1,0,55 Above,High Performer
21200,Shawn Dudley,Technology,Cloud Engineer,f,12-02-1900,17-Aug-21,31-Dec-21,Resigned,Part-Time,Full-Time,4,Resigned,sourcing,Master's & above,1,0,35-44,High Performer
37873,Timothy Weaver,Sales & Marketing,Content Marketing Manager,m,27-01-1900,18-May-21,04-Jan-22,Resigned,Contract,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
23347,Marc Cummings,Technology,Data Engineer,m,30-01-1900,21-Jul-21,26-Apr-23,Resigned,Full-Time,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
13593,Christopher Ayers,Analytics,Jn.Data Analyst,m,30-01-1900,09-Jul-20,10-Jul-21,Resigned,Part-Time,Temporary,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
9978,Kristin Salinas,Operations,Operations Manager,m,28-01-1900,08-Aug-22,25-Oct-22,Resigned,Contract,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
24403,Mark Knight,Technology,Data Engineer,m,03-02-1900,19-Sep-19,14-Apr-20,Resigned,Contract,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
10986,Victoria Maldonado,Sales & Marketing, Sales Executive / Representative,m,07-02-1900,30-Aug-19,27-Aug-22,Resigned,Part-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
5294,Melissa Shaw,Finance,Cost Accountant,m,10-02-1900,29-Apr-22,21-Jan-23,Resigned,Full-Time,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
76599,Joshua Francis,Sales & Marketing,Content Marketing Manager,f,28-01-1900,28-Mar-20,12-Mar-23,Resigned,Contract,Temporary,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
27424,Walter Shaw,HR,Payroll Manager,f,19-02-1900,11-Aug-22,27-Mar-23,Resigned,Full-Time,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,45-54,High Performer
14733,Melissa Torres,Sales & Marketing, Sales Executive / Representative,f,05-02-1900,08-Jun-20,29-Dec-22,Resigned,Full-Time,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
31183,Jesse Farmer,Sales & Marketing,Product Marketing Manager,f,11-02-1900,25-Apr-21,12-Dec-22,Resigned,Part-Time,Full-Time,4,Resigned,sourcing,Master's & above,1,0,35-44,High Performer
47051,Adam Barber,Analytics,Jn.Data Analyst,m,08-02-1900,04-Aug-20,27-Feb-21,Resigned,Part-Time,Temporary,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
56780,Sue Harper,Sales & Marketing,Product Marketing Manager,f,07-02-1900,05-Nov-19,16-Apr-22,Resigned,Full-Time,Part-Time,4,Resigned,sourcing,Master's & above,1,0,35-44,High Performer
59919,Savannah Schneider,Finance,Tax Analyst,f,24-01-1900,20-Sep-18,04-Feb-21,Resigned,Contract,Temporary,4,Resigned,sourcing,Bachelor's,1,0,Under 25,High Performer
11824,Justin Harris,Technology,Full Stack Developer,f,28-02-1900,30-Aug-22,20-Sep-22,Resigned,Part-Time,Temporary,4,Resigned,sourcing,Master's & above,1,0,55 Above,High Performer
46233,Cory Lee,Sales & Marketing,Customer Relationship Executive,m,31-01-1900,31-Aug-20,26-Jun-22,Resigned,Part-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
40579,Natasha Spears,Sales & Marketing, Sales Executive / Representative,m,29-01-1900,08-Dec-22,04-Jul-23,Resigned,Contract,Part-Time,4,Resigned,sourcing,Master's & above,1,0,25-34,High Performer
41982,Kimberly Phelps,Technology, Software Engineer,m,30-01-1900,28-Feb-20,14-Dec-22,Resigned,Part-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
28127,Sarah Cross,Technology,DevOps Engineer,f,24-01-1900,31-May-19,06-Oct-20,Resigned,Full-Time,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,Under 25,High Performer
33540,Laura Mcpherson,Technology,QA Engineer,m,25-02-1900,05-Mar-19,10-Dec-20,Resigned,Part-Time,Part-Time,4,Resigned,sourcing,Master's & above,1,0,55 Above,High Performer
18775,Randall Williams,Operations,Operations Manager,m,27-01-1900,12-Jan-23,06-Feb-23,Resigned,Full-Time,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
67403,Taylor Morris,Technology,Back-End Developer,m,31-01-1900,02-Feb-19,03-Feb-23,Resigned,Part-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
34986,Justin Stanley,Sales & Marketing,Digital Marketing Specialist,m,02-02-1900,20-Jun-19,13-Oct-21,Resigned,Part-Time,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
10473,Amy Ross,Finance,Finance Manager,m,25-01-1900,13-Jul-21,26-Nov-22,Resigned,Contract,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
65558,Regina Bryant MD,HR,HR Assistant,m,01-02-1900,19-Oct-22,03-May-23,Resigned,Part-Time,Temporary,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
26769,Matthew Le,HR, HR Executive,m,12-02-1900,07-Jul-23,11-Jul-23,Resigned,Full-Time,Temporary,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
42142,Cheryl Martinez,Operations,Quality Assurance Officer,f,30-01-1900,04-Apr-20,04-Jul-23,Resigned,Full-Time,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
6736,Jason Haley,Operations,Operations Manager,f,04-02-1900,10-Feb-21,01-Jan-22,Resigned,Contract,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
13549,Maria Obrien,Sales & Marketing,Marketing Executive,m,07-02-1900,23-Sep-21,01-Jul-23,Resigned,Contract,Temporary,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
1348,George Doyle,Analytics,Sr.Data Analyst,m,07-02-1900,15-Sep-21,10-Nov-21,Resigned,Contract,Temporary,4,Resigned,sourcing,Master's & above,1,0,35-44,High Performer
14948,Jason Miller,Technology,Product Manager,m,29-01-1900,27-Apr-19,20-Mar-20,Resigned,Contract,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
12723,Raymond Bird,Sales & Marketing,Regional Sales Manager,m,23-01-1900,06-Oct-19,23-Aug-20,Resigned,Part-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,Under 25,High Performer
38928,Julie Lewis,Sales & Marketing,Marketing Executive,m,29-01-1900,13-Feb-19,06-Aug-20,Resigned,Contract,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
55236,Jamie Baker,HR,HR Assistant,m,05-02-1900,10-Oct-21,21-Jan-23,Resigned,Part-Time,Full-Time,4,Resigned,sourcing,Master's & above,1,0,35-44,High Performer
52076,George Tran,Sales & Marketing,Product Marketing Manager,m,14-02-1900,11-Aug-18,21-May-21,Resigned,Contract,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,45-54,High Performer
27999,Calvin Williamson,Analytics,Product Analyst,m,28-01-1900,24-Sep-19,04-Apr-22,Resigned,Full-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
57114,David Rodriguez,Operations,Operations Coordinator,f,15-02-1900,17-Oct-22,26-Jun-23,Active,Full-Time,Temporary,4,Active,sourcing,Master's & above,0,1,45-54,High Performer
17506,Jesse Newman,Technology,Back-End Developer,m,27-01-1900,27-Jan-19,26-Feb-21,Active,Part-Time,Full-Time,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
76840,Melissa Baker,Sales & Marketing, Sales Executive / Representative,m,02-02-1900,26-Jan-22,02-Nov-22,Active,Full-Time,Part-Time,4,Active,sourcing,Master's & above,0,1,25-34,High Performer
66391,Thomas Weaver,Sales & Marketing, Sales Executive / Representative,m,28-01-1900,02-Oct-22,13-Nov-22,Active,Part-Time,Part-Time,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
18212,Duane Le,Sales & Marketing,Regional Sales Manager,m,29-01-1900,17-Dec-18,21-Apr-21,Active,Part-Time,Full-Time,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
60375,Alex Lewis,Finance,Tax Analyst,m,12-02-1900,01-Apr-23,18-May-23,Active,Part-Time,Full-Time,4,Active,sourcing,Master's & above,0,1,35-44,High Performer
50665,Melissa Torres,Technology,IT Support Specialist,f,07-02-1900,10-Jun-21,18-Aug-22,Active,Part-Time,Temporary,4,Active,sourcing,Bachelor's,0,1,35-44,High Performer
6621,Anthony Neal,Operations,Operations Manager,m,04-02-1900,04-May-20,15-May-23,Active,Contract,Full-Time,4,Active,sourcing,Bachelor's,0,1,35-44,High Performer
16466,Thomas Hanson,Operations,Logistics Executive,m,02-02-1900,18-Jan-19,30-Mar-20,Active,Contract,Temporary,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
71692,Dr. Eric Henderson,Sales & Marketing,Marketing Executive,m,29-01-1900,01-Mar-19,25-Sep-21,Active,Part-Time,Temporary,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
5296,Matthew Miranda,Sales & Marketing,Content Marketing Manager,m,27-01-1900,06-Jun-19,05-Sep-19,Active,Part-Time,Temporary,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
21160,Harold Lee,Technology,DevOps Engineer,m,26-01-1900,04-Sep-20,17-Apr-21,Active,Contract,Full-Time,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
68619,Shawn Martin,Technology,Back-End Developer,m,30-01-1900,25-Sep-19,07-Feb-20,Active,Full-Time,Temporary,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
46124,Mr. Todd Lawson,Sales & Marketing,Content Marketing Manager,m,29-01-1900,11-Mar-23,11-Mar-23,Active,Contract,Temporary,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
67083,Christian Ortega,Sales & Marketing,Marketing Executive,m,31-01-1900,22-Oct-18,07-Apr-20,Resigned,Part-Time,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
10508,Michael Morton,Operations,Quality Assurance Officer,m,31-01-1900,08-Sep-18,23-Aug-21,Resigned,Contract,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
2066,Jose Moran,Technology,Cloud Engineer,m,29-01-1900,22-Apr-22,15-May-23,Resigned,Contract,Temporary,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
28286,Lisa Chase,Operations,Quality Assurance Officer,m,05-02-1900,05-Sep-22,30-Oct-22,Resigned,Contract,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
50266,Ruben Cook,Analytics,Analyst,m,30-01-1900,07-Mar-21,31-Aug-21,Resigned,Contract,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
27968,Bryan Foley,Operations,Operations Coordinator,m,05-02-1900,06-Aug-19,21-Mar-21,Resigned,Part-Time,Temporary,4,Resigned,sourcing,Master's & above,1,0,35-44,High Performer
3316,Matthew Calderon DDS,HR,Payroll Executive,m,29-02-1900,13-Jul-22,22-Jan-23,Resigned,Part-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,55 Above,High Performer
52701,Alan Harris,Operations,Operations Manager,f,03-02-1900,06-Jul-20,18-Jan-21,Resigned,Part-Time,Full-Time,4,Resigned,sourcing,Master's & above,1,0,25-34,High Performer
8654,Rodney Hart,Operations,Workflow Coordinator,m,28-01-1900,14-Jan-20,08-Jun-22,Resigned,Full-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
57527,Ethan Allison,Analytics,Analyst,m,27-01-1900,19-Dec-19,31-Mar-23,Resigned,Part-Time,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
1726,Christian Mullen,Sales & Marketing, Sales Executive / Representative,m,02-02-1900,24-Sep-20,27-Mar-23,Resigned,Contract,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
67366,Lauren Douglas,Technology,IT Support Specialist,f,11-02-1900,12-Feb-20,15-Jul-22,Resigned,Contract,Part-Time,4,Resigned,sourcing,Master's & above,1,0,35-44,High Performer
15689,Jennifer Lester,Technology,DevOps Engineer,m,31-01-1900,25-Dec-21,19-Jun-23,Resigned,Full-Time,Part-Time,4,Resigned,sourcing,Master's & above,1,0,25-34,High Performer
63660,Bill Barnes,Technology,Data Engineer,f,04-02-1900,03-May-20,14-Nov-22,Resigned,Contract,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
56976,Gary Davidson,Sales & Marketing,Content Marketing Manager,m,09-02-1900,01-Mar-20,05-Mar-22,Resigned,Contract,Temporary,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
40575,Lauren Moore,Technology, Software Engineer,f,01-02-1900,27-Jul-19,25-Jul-21,Resigned,Part-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
18712,Heather Phillips,Operations,Operations Manager,f,27-01-1900,04-Apr-20,22-Jun-22,Resigned,Full-Time,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
67091,Joseph Shelton,Technology,UX Designer,f,06-02-1900,07-Aug-19,08-Mar-23,Resigned,Contract,Temporary,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
76796,Wendy Jackson,Technology,UX Designer,f,30-01-1900,07-Jun-21,25-Jan-23,Resigned,Part-Time,Temporary,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
57307,Maurice Krause,Sales & Marketing,Customer Relationship Executive,m,30-01-1900,21-Feb-21,22-Aug-22,Resigned,Contract,Temporary,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
31709,Debra Gomez,Sales & Marketing,Product Marketing Manager,m,05-02-1900,21-Apr-19,02-Dec-20,Resigned,Contract,Part-Time,4,Resigned,sourcing,Master's & above,1,0,35-44,High Performer
46319,Jeremy Pope,Sales & Marketing,Content Marketing Manager,f,29-01-1900,02-Aug-21,26-Nov-22,Resigned,Full-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
66787,Chase Ho,Technology,Data Engineer,m,28-01-1900,08-Aug-18,01-Jun-23,Resigned,Contract,Full-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
53176,Christopher Jones,Technology,Data Engineer,m,10-02-1900,28-Oct-20,27-Feb-22,Resigned,Full-Time,Full-Time,4,Resigned,sourcing,Master's & above,1,0,35-44,High Performer
7474,Isabella Hawkins,Finance,Tax Analyst,m,01-02-1900,08-Nov-18,28-Oct-22,Resigned,Part-Time,Full-Time,4,Resigned,sourcing,Master's & above,1,0,25-34,High Performer
54516,William Page,Analytics,Analyst,m,04-02-1900,10-Nov-19,03-Dec-20,Resigned,Full-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,35-44,High Performer
66863,Tina Shaw,Analytics,Product Analyst,m,30-01-1900,12-Jan-22,11-Nov-22,Resigned,Contract,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
9996,Harry Ellis,Technology, Software Engineer,f,03-02-1900,03-Mar-21,10-Jul-21,Resigned,Part-Time,Full-Time,4,Resigned,sourcing,Master's & above,1,0,25-34,High Performer
78280,Abigail Johnson,Sales & Marketing, Sales Executive / Representative,m,30-01-1900,22-Nov-21,23-Nov-22,Resigned,Part-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
39928,Amanda Perez,Sales & Marketing,Marketing Executive,m,26-01-1900,11-Mar-19,06-Sep-21,Resigned,Full-Time,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
47604,Sarah Stevenson,Sales & Marketing,Product Marketing Manager,m,01-02-1900,08-Mar-22,12-Nov-22,Resigned,Full-Time,Full-Time,4,Resigned,sourcing,Master's & above,1,0,25-34,High Performer
40109,Joseph Smith,Finance,Tax Analyst,m,28-01-1900,13-Feb-23,03-Mar-23,Resigned,Part-Time,Temporary,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
31558,Brandi Ruiz,Technology,DevOps Engineer,m,16-02-1900,09-Apr-21,28-Nov-21,Resigned,Part-Time,Part-Time,4,Resigned,sourcing,Master's & above,1,0,45-54,High Performer
25602,Brianna Coleman,Sales & Marketing,Product Marketing Manager,m,31-01-1900,17-Mar-23,22-Mar-23,Resigned,Contract,Part-Time,4,Resigned,sourcing,Bachelor's,1,0,25-34,High Performer
9523,Ashley Padilla,Sales & Marketing, Sales Executive / Representative,f,09-02-1900,14-Nov-21,07-Oct-22,Active,Full-Time,Temporary,4,Active,sourcing,Master's & above,0,1,35-44,High Performer
53448,Timothy Robbins,Operations,Business Operations Manager,m,04-02-1900,05-Jun-22,26-Aug-22,Active,Part-Time,Full-Time,4,Active,sourcing,Master's & above,0,1,35-44,High Performer
27967,Kathryn Drake,Analytics,Analyst,m,29-01-1900,28-Apr-22,12-Mar-23,Active,Full-Time,Full-Time,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
20382,Taylor Harris,Sales & Marketing,Digital Marketing Specialist,m,03-02-1900,04-Mar-22,29-Jul-22,Active,Contract,Part-Time,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
48535,Sara Smith,Sales & Marketing,Regional Sales Manager,m,28-01-1900,02-Dec-22,08-Apr-23,Active,Part-Time,Part-Time,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
27930,Becky Cardenas,Operations,Operations Coordinator,f,02-02-1900,06-Mar-21,26-Apr-23,Active,Contract,Temporary,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
31674,Victor Blair,Technology,Full Stack Developer,m,27-01-1900,23-Oct-18,02-Dec-22,Active,Full-Time,Temporary,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
52216,Alexandra Clark,Technology,IT Support Specialist,f,16-02-1900,04-Sep-22,30-May-23,Active,Part-Time,Temporary,4,Active,sourcing,Master's & above,0,1,45-54,High Performer
29920,Rebecca Pearson,Analytics,Sr.Data Analyst,m,28-01-1900,05-Dec-21,02-Mar-22,Active,Part-Time,Temporary,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
15498,Patricia Perry,Technology,Product Manager,m,06-02-1900,17-Dec-18,03-Sep-22,Active,Contract,Temporary,4,Active,sourcing,Master's & above,0,1,35-44,High Performer
38578,William Newman,Operations, Inventory Controller,f,31-01-1900,06-May-19,09-Apr-22,Active,Contract,Temporary,4,Active,sourcing,Bachelor's,0,1,25-34,High Performer
30963,Charles Parks,Sales & Marketing, Sales Executive / Representative,f,03-02-1900,25-May-22,27-Nov-22,Resigned,Full-Time,Temporary,4,Resigned,other,Master's & above,1,0,25-34,High Performer
